t_ms,PWM,Presion_kPa
9080,123,42.288
9090,123,42.269
9100,123,42.213
9110,123,42.181
9120,123,42.15
9130,123,42.119
9140,123,42.238
9150,123,42.288
9160,123,42.269
9170,123,42.213
9180,122,42.225
9190,123,42.144
9200,122,42.131
9210,122,42.231
9220,122,42.263
9230,122,42.2
9240,122,42.144
9250,122,42.094
9260,122,42.069
9270,122,42.194
9280,122,42.181
9290,122,42.119
9300,122,42.056
9310,122,42
9320,122,42.006
9330,122,42.125
9340,122,42.113
9350,122,42.044
9360,122,42.019
9370,122,41.925
9380,122,41.988
9390,122,41.95
9400,122,41.938
9410,122,42.056
9420,122,42.056
9430,122,41.988
9440,122,41.944
9450,122,41.888
9460,122,41.938
9470,122,42.05
9480,122,42.013
9490,122,41.975
9500,122,41.919
9510,122,41.881
9520,122,41.994
9530,122,42.019
9540,122,42.013
9550,122,41.938
9560,122,41.881
9570,122,41.925
9580,122,42.05
9590,122,42.013
9600,122,41.95
9610,122,41.888
9620,123,41.838
9630,122,41.944
9640,122,42.013
9650,122,41.956
9660,122,41.944
9670,123,41.894
9680,123,41.875
9690,122,42.019
9700,122,42.019
9710,122,42.025
9720,122,42.013
9730,122,41.981
9740,123,41.95
9750,123,41.881
9760,123,41.888
9770,122,42.05
9780,122,42.056
9790,123,42.006
9800,123,41.95
9810,123,41.956
9820,123,41.969
9830,122,42.1
9840,122,42.125
9850,122,42.075
9860,122,42.069
9870,122,42.006
9880,122,41.994
9890,122,42.113
9900,122,42.15
9910,122,42.113
9920,122,42.05
9930,122,41.981
9940,122,41.956
9950,122,42.125
9960,122,42.1
9970,122,42.075
9980,122,42.044
9990,122,41.956
10000,122,41.981
10010,122,42.144
10020,122,42.069
10030,122,42.031
10040,122,41.969
10050,122,41.969
10060,122,41.988
10070,122,41.925
10080,122,41.944
10090,122,42.1
10100,122,42.088
10110,122,42.025
10120,122,41.994
10130,122,41.931
10140,122,42.006
10150,122,42.069
10160,122,42.019
10170,122,42.019
10180,122,41.975
10190,122,41.956
10200,122,42.05
10210,122,42.1
10220,122,42.056
10230,122,41.994
10240,122,41.944
10250,122,41.963
10260,122,42.075
10270,122,42.088
10280,122,42.013
10290,122,41.988
10300,122,41.95
10310,122,41.981
10320,122,42.081
10330,122,42.063
10340,122,42.019
10350,122,41.963
10360,122,41.881
10370,122,42.019
10380,122,42.094
10390,122,42.031
10400,122,42.081
10410,122,42.038
10420,122,42.019
10430,122,41.956
10440,122,41.906
10450,122,42.05
10460,122,42.075
10470,122,42.031
10480,122,42.006
10490,122,41.944
10500,122,41.963
10510,122,42.05
10520,122,42.056
10530,122,41.994
10540,122,41.938
10550,122,41.938
10560,122,42
10570,122,42.081
10580,122,42.031
10590,122,42.013
10600,122,41.95
10610,122,41.906
10620,122,42.081
10630,122,42.075
10640,122,42.013
10650,122,41.956
10660,122,41.894
10670,122,41.994
10680,122,42.075
10690,122,42.05
10700,122,42.006
10710,122,41.95
10720,122,41.875
10730,122,41.963
10740,122,41.881
10750,122,41.969
10760,122,42.075
10770,122,42.044
10780,122,41.981
10790,122,41.938
10800,122,41.944
10810,122,42.044
10820,122,42.069
10830,122,42.006
10840,122,42.013
10850,122,41.913
10860,122,41.95
10870,122,42.05
10880,122,42.075
10890,122,42.006
10900,122,41.969
10910,122,41.906
10920,122,42.038
10930,122,42.063
10940,122,42.05
10950,122,41.981
10960,122,41.925
10970,122,41.931
10980,122,42.094
10990,122,42.069
11000,122,41.988
11010,122,41.969
11020,122,41.913
11030,122,42.006
11040,122,42.075
11050,122,42.075
11060,122,42.106
11070,122,42.081
11080,122,42.006
11090,122,41.994
11100,122,41.938
11110,122,41.988
11120,122,42.075
